layer,phase_id,phase_label,phase_group,event_date,event_week,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,post_window_truncated,analysis_universe,consumption_lens,analysis_universe_label,consumption_lens_label,clean_pre_sales_sum,clean_pre_count_sum,clean_pre_user_weeks_sum,clean_pre_source_rows,clean_post_sales_sum,clean_post_count_sum,clean_post_user_weeks_sum,clean_post_source_rows,noise_pre_sales_sum,noise_pre_count_sum,noise_pre_user_weeks_sum,noise_pre_source_rows,noise_post_sales_sum,noise_post_count_sum,noise_post_user_weeks_sum,noise_post_source_rows,noise_sales_share_window,support_ok,plot_eligible,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,diagnostic_pos_terminal,reopening_foreign_pos,POS-terminal / reopening diagnostic,POS-terminal / reopening diagnostic,25081291.580000006,1919.0,705.0,18,53901580.65999998,3554.0,1154.0,18,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.020418151910762482,0.04257578602079174,0.02215763411002926,1.0851929306270804,54.99912185129995,116.73152440956692,61.73240255826697,1.1224252402642294,0.00420337356160586,0.007716297763225317,0.003512924201619457,0.835739234244357,0.00154422429126763,0.0025065020542580103,0.0009622777629903802,0.6231463709202898
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,charity_prosocial,Primary domestic,Charity/prosocial,240556.65000000002,6425.0,5785.0,22,207902.63,5471.0,4810.0,22,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00019307817981827795,0.00016612674617948718,-2.6951433638790776e-05,-0.13958818994542535,0.5269086320902353,0.4512989401189206,-0.07560969197131473,-0.14349677983329423,0.014078254209468876,0.011879300567568933,-0.002198953641899943,-0.15619505154417168,0.012675974590069033,0.01044498371698572,-0.0022309908730833126,-0.1760015261336338
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,direct_fuel,Primary domestic,Direct fuel,16078400.199999902,363724.0,234346.0,17,14412551.749999959,351223.0,226377.0,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.012970634679283988,0.011547090281040673,-0.0014235443982433156,-0.10975132932522766,35.23179504599376,31.302582530279388,-3.929212515714376,-0.1115246189013344,0.7969766943710204,0.762887047150137,-0.03408964722088337,-0.042773706510686814,0.513484599499694,0.4916988138423791,-0.021785785657314927,-0.042427339940753
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,education_business_pets,Primary domestic,Education/business/pets,2161410.9300000025,32564.0,22673.0,14,2112412.2600000035,31375.0,21664.0,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0017402037677900404,0.001687155035271598,-5.304873251844237e-05,-0.030484207367170134,4.735453683518432,4.585023944250901,-0.15042973926753067,-0.03176670057846743,0.0713499667677372,0.06815510480991861,-0.0031948619578185816,-0.04477734331984615,0.04967805945414089,0.047055043472212156,-0.002623015981928732,-0.05280029072693764
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,essentials_grocery_health,Primary domestic,Essentials: grocery/health,47282502.8000028,983029.0,436777.0,16,46840816.620002955,976095.0,433814.0,16,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03811199379824835,0.03754480096541042,-0.0005671928328379316,-0.014882266087690225,103.60104188477133,101.74270793196217,-1.8583339528091614,-0.017937406024121503,2.153938870551878,2.120269337207702,-0.03366953334417566,-0.015631610443776856,0.9570318595099578,0.9422283477875464,-0.014803511722411455,-0.015468149336210709
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,financial_obligations,Primary domestic,Financial obligations,11507307.379999697,233963.0,85823.0,14,11624132.38999965,244423.0,95470.0,14,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.009270646847251865,0.00931018382749784,3.953698024597614e-05,0.004264748824694606,25.212713644710874,25.244832257806085,0.03211861309521069,0.0012739054410332597,0.5126197994104051,0.5308693585097279,0.0182495590993228,0.035600573993265015,0.18804449193478612,0.20735763847759542,0.0193131465428093,0.1027051967547505
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,hedonic_leisure_dining,Primary domestic,Hedonic/leisure/dining,21475505.559999503,572644.0,334614.0,52,20536179.669999585,560724.0,328721.0,52,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.01730840718652172,0.016465177369566382,-0.0008432298169553376,-0.04871793272878232,47.05473198929282,44.609082160985714,-2.445649828307104,-0.051974577793017826,1.2547351682339252,1.217943660439603,-0.036791507794322165,-0.02932213006040728,0.7331837024576544,0.7139564912829963,-0.019227211174658088,-0.026224275185342885
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,mobility_transport_ex_fuel,Primary domestic,Mobility/transport ex-fuel,257004.59999999992,1674.0,1471.0,2,266662.79000000004,1651.0,1428.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.00020743582380429587,0.00021375099501819085,6.315171213894987e-06,0.0304439758672205,0.5631843926178395,0.5792224882483583,0.016038095630518834,0.02847752146676021,0.003668094100621632,0.003588457913586112,-7.963618703552e-05,-0.02171050819607492,0.003223290718102085,0.0031035558941184278,-0.00011973482398365716,-0.037146765357286345
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,shopping_home_personal,Primary domestic,Shopping/home/personal,27450615.99999886,482725.0,326323.0,74,28655580.489999063,487923.0,331189.0,73,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.022111581298729557,0.02292734995742217,0.0008157686586926123,0.036893275413978785,60.14403291492736,62.219815567616834,2.075782652689476,0.034513526148564615,1.0577134014054574,1.0598730283185165,0.002159626913059043,0.002041788361752244,0.7150158423019287,0.7193777506015276,0.004361908299598927,0.0061004358806319
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,primary_domestic,utilities_housing_bills,Primary domestic,Utilities/housing/bills,44132833.92999994,247027.0,211910.0,36,28092733.179999918,238062.0,204809.0,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03585788994265462,0.022501319744652526,-0.013356570198002092,-0.37248622881498206,96.76100626161843,61.011156956429396,-35.74984930518904,-0.369465456038459,0.5412178214111244,0.5171035946353262,-0.02411422677579822,-0.04455549285669285,0.464281311133803,0.44487595794311585,-0.019405353190687147,-0.041796541720143986
consumption_lens,cut_2w,Cut start +/-2w,cut,2022-03-30,2022-03-28,2,2022-03-14,2022-03-28,2022-03-28,2022-04-11,2,2,0.008374059554278454,False,secondary_travel_cycle,mobility_transport_ex_fuel,Secondary travel cycle,Mobility/transport ex-fuel,42830166.57000046,583728.0,290590.0,68,44979230.75000075,588882.0,293535.0,64,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03447000338099761,0.03598396441687731,0.0015139610358797032,0.04392111654721535,93.83405508848455,97.66114517861638,3.8270900901318328,0.04078572631783766,1.2790114229362355,1.2790777894966965,6.636656046099532e-05,5.1888950536999224e-05,0.6367155983314636,0.6375531952718249,0.0008375969403612293,0.0013154961847270314
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,diagnostic_pos_terminal,reopening_foreign_pos,POS-terminal / reopening diagnostic,POS-terminal / reopening diagnostic,44391877.39,4539.0,1654.0,36,131172356.11999997,7972.0,2650.0,36,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,False,0.017484244906061267,0.053829340530877276,0.03634509562481601,2.078734072880451,48.300354063079666,143.27941871293493,94.97906464985526,1.9664258470199572,0.004942293909235897,0.008708868698460335,0.0037665747892244375,0.7621106430327145,0.0018005327524495923,0.002895893880337122,0.0010953611278875296,0.6083539032529736
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,charity_prosocial,Primary domestic,Charity/prosocial,548200.42,12906.0,11560.0,44,388131.33999999997,10740.0,9580.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00021756990151810754,0.0001581337706166285,-5.943613090147903e-05,-0.2731817704873686,0.5967856089087687,0.42358877259287286,-0.17319683631589589,-0.2902161743353511,0.014057361061522292,0.01172657767377141,-0.002330783387750881,-0.16580518758465163,0.012591931306868323,0.010461443582607683,-0.0021304877242606397,-0.16919467493430146
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,direct_fuel,Primary domestic,Direct fuel,29813268.299999885,711945.0,460473.0,34,29696912.15999985,699781.0,457294.0,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.011936706106461617,0.012101729168289834,0.0001650230618282164,0.013824840819268021,32.515787321308146,32.43227420743288,-0.08351311387526295,-0.0025683866440021704,0.7761815905011074,0.7641753732555481,-0.01200621724555928,-0.015468309726088708,0.5020035651236976,0.49941867692457503,-0.002584888199122559,-0.005149143111136317
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,education_business_pets,Primary domestic,Education/business/pets,4706906.660000005,66514.0,46315.0,28,3676414.8800000064,55432.0,38913.0,28,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0018784008924414087,0.0014908087489620605,-0.00038759214347934817,-0.20634154564076262,5.128373365968526,4.009615809642373,-1.1187575563261536,-0.21815056675673009,0.07248819098722419,0.06050427450893104,-0.011983916478293145,-0.16532232788655565,0.05047597438934626,0.042474759446321106,-0.008001214943025158,-0.15851531426234217
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,essentials_grocery_health,Primary domestic,Essentials: grocery/health,94589141.53000592,1961899.0,872182.0,32,94535323.34000602,1933347.0,866090.0,32,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03774913940059112,0.038597621158161316,0.0008484817575701992,0.0224768503611744,103.08833097549905,103.24696269069521,0.15863171519616515,0.0015387940972084132,2.138342987734569,2.1113058050118734,-0.02703718272269562,-0.012643987834402423,0.95063667452228,0.9458596894862147,-0.004776985036065273,-0.0050250376027895565
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,financial_obligations,Primary domestic,Financial obligations,22483113.489999104,458323.0,171446.0,28,24723585.149999626,516240.0,201054.0,28,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.008963584178074555,0.010051839793551724,0.001088255615477169,0.12140853411508146,24.502505728297052,27.000804805289555,2.4982990769925024,0.10196096287847442,0.4995203911983333,0.563810805412777,0.06429041421444365,0.12870428384357446,0.18682137268030413,0.21959407018143606,0.03277269750113193,0.17542263516719697
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,hedonic_leisure_dining,Primary domestic,Hedonic/leisure/dining,41342553.209998906,1108615.0,658087.0,105,42350852.86999902,1124886.0,662766.0,104,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.016522180174395974,0.01727612946692145,0.0007539492925254764,0.0456325548182711,45.07301933822693,46.25689642487033,1.183877086643399,0.02626575951700976,1.208450688259445,1.2284233150429205,0.019972626783475445,0.016527465272283808,0.717182286595245,0.7237941688489886,0.006611882253743651,0.009219249244334987
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,mobility_transport_ex_fuel,Primary domestic,Mobility/transport ex-fuel,523105.1299999997,3427.0,3011.0,4,505379.5000000001,3143.0,2742.0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00020773263965465248,0.00020534546385386057,-2.387175800791909e-06,-0.011491577851032447,0.5696562066717786,0.5516516720720412,-0.018004534599737387,-0.03160596582442073,0.0037306415283801554,0.0034322535443218937,-0.00029838798405826174,-0.0799830221661157,0.0032782401998007445,0.002994414072022217,-0.0002838261277785274,-0.08657880767729549
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,shopping_home_personal,Primary domestic,Shopping/home/personal,55765526.82999761,983349.0,663839.0,145,55676452.42999813,970441.0,653700.0,146,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.02221522874297877,0.022668865310178726,0.00045363656719995746,0.020420071854688037,60.75874993026007,60.7791006020191,0.02035067175902583,0.00033494223930519764,1.0715796492055545,1.0597056870438362,-0.011873962161718321,-0.011080802225500843,0.723414453750829,0.7138168886769332,-0.009597565073895864,-0.013267035271597744
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,primary_domestic,utilities_housing_bills,Primary domestic,Utilities/housing/bills,74018702.4099999,500327.0,428812.0,72,54863903.52999989,462373.0,395629.0,72,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.029630859140326305,0.022304127118572013,-0.007326732021754292,-0.24726694514851003,80.74068232361432,59.89387167421961,-20.846810649394712,-0.25819463063043274,0.5448923080854873,0.5047807662786311,-0.040111541806856166,-0.07361370533526256,0.46703227187867746,0.4319199861878065,-0.03511228569087094,-0.0751817118539341
consumption_lens,cut_4w,Cut start +/-4w,cut,2022-03-30,2022-03-28,4,2022-02-28,2022-03-28,2022-03-28,2022-04-25,4,4,-0.024124809291396064,False,secondary_travel_cycle,mobility_transport_ex_fuel,Secondary travel cycle,Mobility/transport ex-fuel,82961967.55000088,1139141.0,568867.0,131,93415555.95000163,1172422.0,587783.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03312480957916956,0.03811573896362372,0.004990929384454161,0.15067043246016704,90.43825751912243,102.01943725832398,11.581179739201545,0.12805620162189435,1.2417724671248438,1.280355813723174,0.03858334659833029,0.03107118865959785,0.6201069783240631,0.6419269127934853,0.02181993446942221,0.03518737126357459
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,diagnostic_pos_terminal,reopening_foreign_pos,POS-terminal / reopening diagnostic,POS-terminal / reopening diagnostic,57235368.93000001,7285.0,2670.0,54,213696469.95,13072.0,4368.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.015210097530027722,0.05608929651261068,0.04087919898258296,2.6876355593302006,41.54992576375599,157.60113616159853,116.05121039784254,2.7930545786696457,0.005294098765811914,0.009644935893619118,0.004350837127807205,0.8218277218218749,0.001940101993241793,0.003223808851697711,0.001283706858455918,0.6616697796959229
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,charity_prosocial,Primary domestic,Charity/prosocial,732575.0700000001,18675.0,16698.0,64,613420.1,16897.0,15061.0,60,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.0001960331621570937,0.00016049942594752964,-3.553373620956407e-05,-0.18126390360978134,0.5321108078479994,0.45191582334221203,-0.08019498450578733,-0.1507110611605835,0.013572386328315018,0.012452493969832765,-0.0011198923584822534,-0.08251256126904587,0.012135980196776933,0.01110032724981136,-0.0010356529469655734,-0.08533739592296151
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,direct_fuel,Primary domestic,Direct fuel,45447049.7199998,1088739.0,705534.0,51,42842557.54999986,1031054.0,673766.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.012281255786952232,0.011273349440259083,-0.0010079063466931493,-0.08206867149236988,33.06091339310225,31.517754161054786,-1.5431592320474614,-0.04667624314243606,0.7918057516328748,0.7588372170213328,-0.03296853461154203,-0.041637149696821196,0.5131015245678684,0.49591495016320136,-0.017186574404667032,-0.033495465481497996
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,education_business_pets,Primary domestic,Education/business/pets,7131891.440000006,100733.0,70502.0,42,5362676.930000008,80174.0,56724.0,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.001922941846209907,0.0014051737813061457,-0.0005177680649037612,-0.26925830644555127,5.184605526540326,3.9424595047748983,-1.242146021765428,-0.23958351612418793,0.07324068847267229,0.05896037518805745,-0.014280313284614841,-0.1949778679366612,0.05126166416996491,0.04172335072113945,-0.009538313448825456,-0.18607108456720992
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,essentials_grocery_health,Primary domestic,Essentials: grocery/health,142237335.42000923,2954811.0,1312105.0,48,138771862.90000898,2851548.0,1281632.0,48,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.03834334282945199,0.036514706133895285,-0.001828636695556704,-0.04769111299685916,103.42015344931339,102.13543530807122,-1.2847181412421662,-0.012422319039313855,2.14853413161495,2.0987789251625117,-0.04975520645243847,-0.023157745422940926,0.954079848309776,0.9434152400825114,-0.01066460822726456,-0.0111778990470847
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,financial_obligations,Primary domestic,Financial obligations,33925494.599998645,695398.0,260292.0,42,38356877.619999364,798239.0,314192.0,42,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.009140341349030856,0.010025688084213419,0.0008853467351825628,0.09686145203717533,24.66646098273313,28.26387148635021,3.5974105036170805,0.1458421824734127,0.5056352308175688,0.5881711625187956,0.08253593170122686,0.16323216158765944,0.18924434815533497,0.2315610843644972,0.04231673620916224,0.2236089828924663
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,hedonic_leisure_dining,Primary domestic,Hedonic/leisure/dining,62016246.66999838,1654921.0,987132.0,157,62087076.45999863,1666346.0,986364.0,156,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.016732612771757957,0.016325522665465823,-0.00040709010629213366,-0.024329141649607665,45.10155271348142,45.698140188419224,0.596587474937806,0.013227648252550704,1.2034077431228856,1.2266404658632892,0.023232722740403666,0.019305778006807512,0.7177061781259004,0.7261788124198577,0.008472634293957282,0.01180515725262575
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,mobility_transport_ex_fuel,Primary domestic,Mobility/transport ex-fuel,764610.6799999997,4956.0,4344.0,6,739035.92,4628.0,4042.0,6,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.00020529175498505591,0.00019398302200722273,-1.1308732977833181e-05,-0.055086152771485604,0.5556055483771867,0.5436075935954616,-0.011997954781725051,-0.02159437539234209,0.0036003927276291483,0.0034057993282571417,-0.00019459339937200667,-0.05404782591596502,0.003156095762817718,0.0029747208690244498,-0.00018137489379326834,-0.05746812119266602
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,shopping_home_personal,Primary domestic,Shopping/home/personal,82573889.6399965,1468002.0,991866.0,218,81862425.85999717,1442020.0,972583.0,220,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.02222525732770474,0.021501747380918312,-0.0007235099467864277,-0.0325535014564057,60.02483809910586,60.23050752538207,0.20566942627621643,0.003426405348010095,1.067284853571761,1.0614605772656671,-0.005824276306093834,-0.005457096375538724,0.7211268694162395,0.715920374919338,-0.00520649449690147,-0.0072199424507870405
consumption_lens,cut_6w,Cut start +/-6w,cut,2022-03-30,2022-03-28,6,2022-02-14,2022-03-28,2022-03-28,2022-05-09,6,6,0.027510880976969344,False,primary_domestic,utilities_housing_bills,Primary domestic,Utilities/housing/bills,102955166.01999983,737590.0,632393.0,108,82941868.81999983,701396.0,601399.0,108,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,True,True,0.027758230394939982,0.021726789127067724,-0.006031441267872258,-0.21728479020664526,74.89494478339905,61.06091266062768,-13.834032122771376,-0.1847124951194006,0.5360112393223441,0.5164147827499678,-0.019596456572376297,-0.036559786688710585,0.45958175474134894,0.44281373474913804,-0.016768019992210892,-0.03648539094344134
